last_updated_epoch,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index
1693000404,205.3,52.9,0.9,0.8,7.5,15.4,1,1
1693000405,273.7,58.7,3.3,7.0,20.9,77.9,2,2
1693000406,220.3,48.6,3.7,13.1,10.2,18.8,1,1
1693000407,185.3,35.8,0.9,0.3,8.9,14.6,1,1
1693000408,183.6,27.5,1.4,1.7,6.4,8.9,1,1
1693000409,195.3,42.9,1.0,1.2,6.1,15.5,1,1
1693000410,277.0,75.8,3.1,2.2,21.5,58.9,2,2
1693000411,213.6,24.7,2.2,2.9,9.5,13.4,1,1
1693000412,200.3,33.6,1.9,1.7,6.3,9.5,1,1
1693000413,190.3,33.6,1.3,0.9,8.8,12.5,1,1
1693000414,223.6,59.4,1.9,0.9,20.8,93.6,2,2
1693000415,190.3,33.6,1.3,0.9,8.8,12.5,1,1
1693000416,270.4,42.6,5.4,3.5,9.2,13.2,1,1
1693000417,270.4,35.1,3.7,0.8,4.4,6.4,1,1
1693000418,263.7,36.1,5.7,4.5,6.8,10.2,1,1
1693000419,223.6,28.3,3.1,1.8,3.1,5.2,1,1
1693000420,247.0,40.4,5.4,1.9,5.4,6.6,1,1
1693000421,188.6,30.0,1.7,0.6,1.0,1.9,1,1
1693000422,297.1,36.5,9.1,9.1,8.9,13.1,1,1
1693000423,257.0,40.4,4.2,1.8,8.1,11.9,1,1
1693000424,300.4,36.8,6.6,5.3,10.6,14.3,1,1
1693000425,205.3,30.4,2.5,2.7,2.4,4.1,1,1
1693000426,247.0,35.8,3.8,2.0,2.5,3.9,1,1
1693000427,257.0,40.4,4.2,1.8,8.1,11.9,1,1
1693000428,183.6,22.4,1.8,0.5,1.3,3.1,1,1
1693000429,230.3,41.5,3.0,1.8,4.7,6.8,1,1
1693000430,287.1,19.3,7.5,4.8,3.5,5.8,1,1
1693000431,263.7,34.7,5.3,3.5,5.8,8.7,1,1
1693000432,433.9,114.4,3.5,9.3,51.1,81.4,3,6
1693000433,514.0,120.2,4.3,13.2,87.8,141.7,4,10
1693000434,487.3,105.9,4.5,9.2,64.1,96.7,3,8
1693000435,413.9,93.0,4.4,13.1,68.3,95.5,4,9
1693000436,480.7,101.6,8.5,16.0,44.3,122.7,3,5
1693000437,373.8,93.0,7.1,19.8,41.7,57.3,3,4
1693000438,694.3,115.9,9.7,9.8,62.4,128.1,3,8
1693000439,300.4,77.3,3.0,2.1,21.2,55.5,2,2
1693000440,454.0,63.7,19.9,46.3,35.2,101.8,2,3
1693000441,734.3,120.2,5.1,8.5,105.4,145.7,4,10
1693000442,263.7,73.7,2.4,2.3,25.5,106.2,2,3
1693000443,474.0,108.7,2.1,8.1,77.2,110.0,4,10
1693000444,440.6,124.5,6.4,23.1,60.5,80.7,3,8
1693000445,707.6,137.3,6.5,20.7,134.4,172.9,4,10
1693000446,267.0,70.8,2.2,2.3,18.8,54.0,2,2
1693000447,357.2,83.7,3.9,8.5,29.1,50.0,2,3
1693000448,357.2,93.0,2.9,4.9,31.2,43.6,2,3
1693000449,2296.5,80.1,87.7,145.0,227.0,256.8,5,10
1693000450,487.3,101.6,3.0,7.1,62.4,88.6,3,8
1693000451,363.8,90.1,2.9,4.5,31.2,46.5,2,3
1693000452,357.2,93.0,2.9,4.9,31.2,43.6,2,3
1693000453,667.6,103.0,2.5,9.7,108.4,137.1,4,10
1693000454,377.2,91.6,4.5,9.1,32.2,53.1,2,3
1693000455,383.9,90.8,5.3,10.5,32.1,54.5,2,3
1693000456,383.9,100.1,2.1,6.3,49.7,69.5,3,6
1693000457,410.6,88.0,2.1,3.6,43.8,59.3,3,5
1693000458,208.6,60.8,1.9,3.8,34.0,151.2,2,3
1693000459,333.8,89.4,2.2,3.4,26.4,37.3,2,3
1693000460,397.2,90.8,2.4,5.1,46.4,66.2,3,5
1693000461,383.9,97.3,2.0,5.5,41.0,64.7,3,4
1693000462,360.5,83.7,3.4,6.8,36.2,43.3,2,4
1693000463,347.1,82.3,15.1,44.4,63.3,71.1,3,8
1693000464,283.7,74.4,1.5,3.3,22.5,30.9,2,2
1693000465,283.7,74.4,1.8,2.2,21.6,32.4,2,2
1693000466,237.0,32.5,4.3,5.0,10.9,17.1,1,1
1693000467,250.3,72.2,1.3,2.0,20.0,29.2,2,2
1693000468,460.6,100.1,7.2,14.5,48.9,62.5,3,6
1693000469,403.9,95.8,2.6,6.7,52.7,70.7,3,6
1693000470,350.5,104.4,3.0,13.5,54.1,68.3,3,7
1693000471,363.8,91.6,2.7,5.0,31.7,44.9,2,3
1693000472,250.3,82.3,1.9,8.6,30.4,38.5,2,3
1693000473,283.7,74.4,1.5,3.3,22.5,30.9,2,2
1693000474,460.6,60.8,6.3,8.4,28.3,36.3,2,3
1693000475,317.1,88.0,2.7,4.8,30.1,39.5,2,3
1693000476,654.2,123.0,5.1,10.6,98.1,156.2,4,10
1693000477,433.9,95.8,4.8,8.6,52.1,65.7,3,6
1693000478,347.1,103.0,2.8,10.5,49.4,59.5,3,6
1693000479,474.0,108.7,2.1,8.1,77.2,110.0,4,10
1693000480,467.3,93.0,9.1,17.2,39.5,125.1,2,4
1693000481,413.9,105.9,6.0,19.3,57.0,104.9,3,7
1693000482,350.5,65.8,5.1,5.9,26.4,32.4,2,3
1693000483,487.3,130.2,4.0,17.2,99.2,143.9,4,10
1693000484,287.1,76.5,2.2,2.1,19.9,31.8,2,2
1693000485,337.1,80.8,4.6,8.6,25.8,51.8,2,3
1693000486,267.0,39.0,4.9,2.2,5.1,9.3,1,1
1693000487,205.3,28.6,2.5,0.6,2.0,3.9,1,1
1693000488,201.9,23.6,1.8,0.7,1.3,2.7,1,1
1693000489,280.4,41.8,7.7,6.1,5.9,10.9,1,1
1693000490,297.1,36.1,14.2,19.1,10.3,14.4,1,1
1693000491,217.0,30.4,2.7,1.0,2.0,3.9,1,1
1693000492,233.7,26.8,5.9,3.9,2.6,3.8,1,1
1693000493,300.4,80.1,1.8,6.3,29.7,38.2,2,3
1693000494,460.6,100.1,7.2,14.5,48.9,62.5,3,6
1693000495,243.7,87.3,2.0,8.5,30.1,43.3,2,3
1693000496,250.3,78.7,1.6,5.1,26.2,34.0,2,3
1693000497,247.0,70.1,1.2,2.7,22.8,33.9,2,2
1693000498,413.9,103.0,4.7,9.7,51.7,65.8,3,6
1693000499,250.3,21.6,5.7,3.7,3.1,5.1,1,1
1693000500,230.3,36.1,3.2,1.0,3.9,6.3,1,1
1693000501,614.2,3.9,15.4,12.4,27.1,41.0,2,3
1693000502,240.3,45.8,2.0,2.0,9.4,13.1,1,1
1693000503,227.0,57.9,1.8,1.2,23.9,118.3,2,2
1693000504,253.7,55.8,4.8,15.7,19.5,32.9,2,2
1693000505,247.0,69.4,1.6,1.2,17.2,40.1,2,2
1693000506,213.6,62.9,1.0,1.1,10.3,21.1,1,1
1693000507,208.6,32.9,1.9,2.8,8.0,10.8,1,1
1693000508,230.3,62.2,1.3,1.1,15.1,36.9,1,2
1693000509,230.3,52.2,1.4,2.0,9.9,12.0,1,1
1693000510,223.6,73.7,2.0,8.7,24.5,28.5,2,3
1693000511,283.7,52.9,2.1,2.7,18.0,20.8,2,2
1693000512,280.4,40.4,3.0,3.0,16.3,19.2,2,2
1693000513,250.3,56.5,1.8,3.6,15.8,18.1,2,2
1693000514,283.7,79.4,2.4,4.8,21.7,24.6,2,2
1693000515,247.0,45.1,1.6,2.2,16.9,21.4,2,2
1693000516,277.0,47.2,1.7,1.9,20.1,23.6,2,2
1693000517,273.7,52.9,1.4,2.2,17.4,20.1,2,2
1693000518,283.7,65.1,6.4,17.9,25.6,30.5,2,3
1693000519,250.3,56.5,1.8,3.6,15.8,18.1,2,2
1693000520,267.0,68.7,1.5,2.3,21.9,25.1,2,2
1693000521,263.7,70.1,1.5,3.9,22.9,25.8,2,2
1693000522,250.3,70.8,1.3,2.2,17.2,19.7,2,2
1693000523,230.3,41.1,2.1,2.1,7.7,10.1,1,1
1693000524,220.3,30.0,2.1,1.0,4.0,6.1,1,1
1693000525,205.3,30.0,1.7,0.5,2.6,4.9,1,1
1693000526,267.0,53.6,0.3,0.2,2.0,2.3,1,1
1693000527,507.4,48.6,2.5,1.3,8.4,9.9,1,1
1693000528,807.8,113.0,11.8,19.1,140.4,159.7,4,10
1693000529,774.4,62.2,8.0,7.0,36.1,40.5,2,4
1693000530,560.8,75.8,3.0,2.8,66.9,74.0,4,9
1693000531,223.6,35.1,2.6,3.7,10.7,14.8,1,1
1693000532,317.1,52.9,1.2,1.2,3.9,5.1,1,1
1693000533,614.2,107.3,4.6,8.8,38.7,42.4,2,4
1693000534,327.1,78.7,5.7,8.2,28.6,115.8,2,3
1693000535,1161.6,134.5,26.4,42.0,182.7,229.6,5,10
1693000536,407.2,83.0,8.1,14.0,33.2,117.8,2,3
1693000537,403.9,66.5,11.8,30.5,98.8,117.0,4,10
1693000538,208.6,29.0,2.2,0.8,2.8,5.2,1,1
1693000539,467.3,93.0,9.1,17.2,39.5,125.1,2,4
1693000540,303.8,36.1,1.1,0.7,9.5,9.9,1,1
1693000541,207.0,24.0,2.2,0.9,1.4,3.0,1,1
1693000542,195.3,24.7,2.7,1.2,2.9,4.0,1,1
1693000543,227.0,23.6,4.5,7.6,8.0,10.4,1,1
1693000544,243.7,46.5,1.8,3.5,24.9,32.3,2,3
1693000545,297.1,37.6,3.0,2.4,19.5,25.3,2,2
1693000546,230.3,54.4,1.2,1.2,11.9,16.9,1,1
1693000547,270.4,36.8,1.4,2.3,38.0,47.4,2,4
1693000548,340.5,22.7,3.0,0.7,16.0,22.8,2,2
1693000549,317.1,37.9,2.9,2.2,21.0,30.3,2,2
1693000550,310.4,39.7,2.2,2.0,27.8,33.2,2,3
1693000551,250.3,39.3,1.4,1.6,15.2,19.5,1,2
1693000552,263.7,41.1,2.3,4.9,21.7,28.6,2,2
1693000553,270.4,9.9,8.4,4.8,17.5,24.4,2,2
1693000554,310.4,50.8,4.6,15.5,35.8,51.3,2,3
1693000555,287.1,44.7,2.1,0.9,19.0,22.1,2,2
1693000556,423.9,18.4,6.4,1.2,20.2,25.5,2,2
1693000557,212.0,15.7,2.1,2.8,12.2,19.1,1,2
1693000558,277.0,43.6,2.8,3.3,25.1,36.9,2,3
1693000559,263.7,41.1,2.3,4.9,21.7,28.6,2,2
1693000560,263.7,11.1,6.5,3.6,14.2,22.4,1,2
1693000561,283.7,11.6,7.1,5.1,21.9,28.9,2,2
1693000562,297.1,20.7,3.5,2.3,28.8,38.2,2,3
1693000563,250.3,41.1,1.6,1.3,18.3,23.4,2,2
1693000564,337.1,34.7,5.4,3.9,32.2,48.6,2,3
1693000565,253.7,49.4,3.1,5.5,27.4,35.1,2,3
1693000566,253.7,41.8,2.2,4.1,28.2,36.1,2,3
1693000567,277.0,12.9,6.3,3.4,18.6,27.7,2,2
1693000568,300.4,18.6,4.8,4.5,21.5,33.6,2,2
1693000569,212.0,15.7,2.1,2.8,12.2,19.1,1,2
1693000570,277.0,29.7,3.7,1.6,16.0,23.2,2,2
1693000571,250.3,42.6,2.2,1.1,10.7,18.9,1,1
1693000572,257.0,44.4,2.6,1.4,11.0,18.7,1,1
1693000573,273.7,11.1,7.8,4.5,18.4,24.2,2,2
1693000574,243.7,36.8,2.0,0.6,13.2,15.7,1,2
1693000575,257.0,19.9,3.2,1.9,22.2,31.2,2,2
1693000576,297.1,38.6,2.8,4.6,24.4,30.3,2,3
1693000577,250.3,42.6,2.4,1.3,12.5,20.6,1,2
1693000578,247.0,43.3,1.3,1.6,18.5,23.3,2,2
1693000579,253.7,12.5,6.2,5.2,18.8,25.1,2,2
1693000580,433.9,62.2,9.9,11.2,73.5,85.0,4,10
1693000581,300.4,45.1,2.3,3.2,30.7,41.2,2,3
1693000582,240.3,12.2,8.1,6.7,17.7,22.7,2,2
1693000583,317.1,38.3,3.0,1.8,20.2,30.0,2,2
1693000584,223.6,42.2,3.3,0.5,9.8,27.2,1,1
1693000585,277.0,41.5,2.2,1.3,16.6,20.1,2,2
1693000586,307.1,18.6,5.8,4.1,24.6,35.0,2,3
1693000587,240.3,43.3,2.1,1.9,17.7,26.0,2,2
1693000588,250.3,42.9,2.4,3.0,21.1,29.4,2,2
1693000589,237.0,15.4,2.6,1.6,7.7,13.5,1,1
1693000590,293.7,39.0,3.0,6.4,23.0,27.5,2,2
1693000591,280.4,50.8,3.0,4.8,31.6,37.1,2,3
1693000592,297.1,37.6,3.0,2.4,19.5,25.3,2,2
1693000593,207.0,25.4,2.4,3.1,13.0,26.5,1,2
1693000594,707.6,81.5,21.1,13.0,62.8,71.9,3,8
1693000595,307.1,52.2,3.1,5.2,35.7,54.2,2,3
1693000596,447.3,61.5,13.4,2.8,26.5,35.3,2,3
1693000597,707.6,81.5,21.1,13.0,62.8,71.9,3,8
1693000598,363.8,24.7,3.6,0.9,24.1,31.3,2,3
1693000599,574.1,75.8,26.4,3.9,27.4,33.5,2,3
1693000600,540.7,29.3,6.7,3.3,34.2,47.3,2,3
1693000601,257.0,55.8,2.2,1.7,16.2,25.6,2,2
1693000602,1268.4,7.3,20.4,5.4,92.0,115.7,4,10
1693000603,1148.2,40.4,26.1,11.3,69.3,91.2,4,9
1693000604,494.0,19.0,5.4,1.7,26.4,37.9,2,3
1693000605,1148.2,40.4,26.1,11.3,69.3,91.2,4,9
1693000606,1148.2,40.4,26.1,11.3,69.3,91.2,4,9
1693000607,1268.4,7.3,20.4,5.4,92.0,115.7,4,10
1693000608,176.9,62.9,1.4,0.0,4.6,6.9,1,1
1693000609,1255.0,22.9,25.0,7.6,53.5,80.5,3,6
1693000610,460.6,29.7,7.1,0.6,27.3,32.8,2,3
1693000611,1255.0,22.9,25.0,7.6,53.5,80.5,3,6
1693000612,600.8,37.2,5.1,2.0,51.7,61.7,3,6
1693000613,1255.0,22.9,25.0,7.6,53.5,80.5,3,6
1693000614,1268.4,7.3,20.4,5.4,92.0,115.7,4,10
1693000615,1255.0,22.9,25.0,7.6,53.5,80.5,3,6
1693000616,263.7,44.7,2.7,1.7,15.1,22.7,1,2
1693000617,447.3,68.0,1.9,2.8,21.1,31.1,2,2
1693000618,1268.4,7.3,20.4,5.4,92.0,115.7,4,10
1693000619,787.7,42.2,15.3,2.4,43.1,53.0,3,5
1693000620,227.0,60.8,0.7,0.1,8.8,13.8,1,1
1693000621,380.5,66.5,2.3,0.8,22.0,25.4,2,2
1693000622,181.9,31.5,0.2,0.2,9.3,17.3,1,1
1693000623,175.2,35.4,0.2,0.4,14.9,36.4,1,2
1693000624,213.6,21.5,3.8,2.7,15.4,25.1,1,2
1693000625,217.0,45.8,2.4,0.8,11.0,30.3,1,1
1693000626,337.1,11.3,6.8,4.5,19.5,36.2,2,2
1693000627,340.5,48.6,5.3,3.8,19.9,34.7,2,2
1693000628,210.3,22.5,2.1,1.3,13.7,26.1,1,2
1693000629,297.1,12.2,5.1,3.0,16.9,35.7,2,2
1693000630,185.3,24.3,1.4,1.0,8.0,12.5,1,1
1693000631,273.7,11.1,7.8,4.5,18.4,24.2,2,2
1693000632,185.3,28.3,1.5,1.0,14.1,31.3,1,2
1693000633,287.1,12.5,9.2,4.8,24.1,46.7,2,3
1693000634,217.0,21.3,2.6,0.7,20.1,45.0,2,2
1693000635,217.0,23.3,2.6,1.3,17.1,30.6,2,2
1693000636,175.2,35.4,0.2,0.4,14.9,36.4,1,2
1693000637,195.3,25.4,2.1,0.6,17.1,29.4,2,2
1693000638,178.6,32.2,0.3,0.4,16.8,53.0,2,2
1693000639,201.9,24.7,1.6,0.7,10.5,21.0,1,1
1693000640,201.9,24.7,1.6,0.7,10.5,21.0,1,1
1693000641,195.3,27.2,7.4,7.8,17.5,37.1,2,2
1693000642,190.3,29.3,1.5,0.6,18.3,42.8,2,2
1693000643,181.9,31.5,0.2,0.2,9.3,17.3,1,1
1693000644,310.4,11.6,7.7,5.0,22.5,43.5,2,2
1693000645,198.6,23.6,6.0,6.2,20.9,36.9,2,2
1693000646,310.4,7.8,10.8,17.2,16.2,35.2,2,2
1693000647,181.9,31.5,0.2,0.2,9.3,17.3,1,1
1693000648,727.7,23.3,9.2,5.8,56.6,70.0,3,7
1693000649,380.5,53.6,6.7,6.5,40.6,46.2,3,4
1693000650,527.4,31.5,6.6,3.8,40.0,52.4,2,4
1693000651,257.0,34.7,5.1,6.9,12.8,14.9,1,2
1693000652,243.7,20.6,3.3,1.3,2.2,4.5,1,1
1693000653,520.7,35.4,6.9,1.7,33.2,40.4,2,3
1693000654,270.4,28.6,3.6,0.8,6.5,11.4,1,1
1693000655,547.4,29.3,9.3,10.5,36.1,45.6,2,4
1693000656,447.3,26.1,6.9,2.3,29.1,38.5,2,3
1693000657,200.3,24.0,2.1,2.2,2.0,3.9,1,1
1693000658,383.9,43.6,3.9,5.0,49.5,57.7,3,6
1693000659,257.0,25.0,7.5,8.1,7.4,10.7,1,1
1693000660,447.3,40.8,4.3,1.5,35.4,45.4,2,3
1693000661,580.8,11.4,5.6,1.5,42.5,58.1,3,5
1693000662,280.4,28.6,1.3,0.6,21.9,27.8,2,2
1693000663,313.8,33.6,12.7,25.0,58.5,66.6,3,7
1693000664,303.8,34.0,13.0,23.4,126.4,134.7,4,10
1693000665,267.0,27.2,18.2,24.3,155.1,164.3,5,10
1693000666,283.7,40.8,17.1,24.6,119.8,127.9,4,10
1693000667,307.1,50.8,3.2,7.1,63.5,72.4,3,8
1693000668,337.1,56.5,2.8,1.7,30.7,37.0,2,3
1693000669,300.4,19.3,5.1,4.2,68.2,73.7,4,9
1693000670,787.7,58.7,6.9,6.9,97.1,114.9,4,10
1693000671,707.6,42.2,7.8,7.2,66.2,84.0,4,9
1693000672,747.7,25.0,11.7,7.0,51.2,71.9,3,6
1693000673,393.9,60.8,3.3,1.3,38.4,46.9,2,4
1693000674,320.4,52.2,3.2,3.7,51.2,59.7,3,6
1693000675,357.2,67.2,3.6,1.4,34.3,41.4,2,3
1693000676,283.7,34.0,4.0,5.7,48.3,52.8,3,6
1693000677,303.8,34.0,13.0,23.4,126.4,134.7,4,10
1693000678,263.7,57.9,2.6,4.7,26.1,31.3,2,3
1693000679,303.8,34.0,13.0,23.4,126.4,134.7,4,10
1693000680,514.0,59.4,7.0,8.6,49.5,58.7,3,6
1693000681,801.1,37.6,12.7,8.5,81.3,99.6,4,10
1693000682,847.8,51.5,6.8,6.6,100.1,117.7,4,10
1693000683,961.3,50.1,7.3,5.4,123.3,140.1,4,10
1693000684,407.2,43.3,7.0,8.1,66.8,76.8,4,9
1693000685,707.6,42.2,7.8,7.2,66.2,84.0,4,9
1693000686,223.6,12.7,4.2,1.9,9.1,13.5,1,1
1693000687,514.0,67.2,6.4,6.7,48.8,60.3,3,6
1693000688,821.1,40.1,7.5,3.0,98.5,112.9,4,10
1693000689,841.1,44.7,12.3,8.8,90.2,112.1,4,10
1693000690,337.1,56.5,2.8,1.7,30.7,37.0,2,3
1693000691,494.0,19.0,5.4,1.7,26.4,37.9,2,3
1693000692,1028.1,37.9,14.2,8.6,102.5,123.9,4,10
1693000693,894.6,31.1,12.7,8.1,90.9,114.4,4,10
1693000694,894.6,27.5,14.4,8.6,87.9,111.7,4,10
1693000695,948.0,42.2,13.5,10.0,99.9,123.4,4,10
1693000696,514.0,41.8,9.9,8.9,41.9,51.5,3,4
1693000697,1201.6,27.9,18.2,11.1,117.3,147.6,4,10
1693000698,1028.1,37.9,14.2,8.6,102.5,123.9,4,10
1693000699,647.5,50.8,10.9,10.3,60.1,72.6,3,8
1693000700,323.8,60.8,2.0,7.8,77.5,87.7,4,10
1693000701,734.3,65.1,13.4,15.3,89.1,109.5,4,10
1693000702,867.8,47.2,13.9,13.6,94.6,116.7,4,10
1693000703,317.1,52.9,3.1,1.8,24.5,30.2,2,3
1693000704,694.3,47.9,14.6,15.0,63.9,76.5,3,8
1693000705,694.3,47.9,14.6,15.0,63.9,76.5,3,8
1693000706,948.0,42.2,13.5,10.0,99.9,123.4,4,10
1693000707,787.7,59.4,13.4,14.9,85.7,100.2,4,10
1693000708,487.3,47.9,7.7,2.8,37.9,47.1,2,4
1693000709,787.7,59.4,13.4,14.9,85.7,100.2,4,10
1693000710,767.7,56.5,6.9,6.0,92.2,108.1,4,10
1693000711,370.5,43.6,9.9,8.6,15.4,38.3,1,2
1693000712,1241.7,4.8,7.9,3.6,128.3,155.8,4,10
1693000713,280.4,45.1,6.9,1.8,11.0,28.3,1,1
1693000714,283.7,47.9,4.6,2.2,12.6,35.9,1,2
1693000715,233.7,47.9,3.2,1.3,12.9,41.9,1,2
1693000716,961.3,10.0,7.9,2.3,113.8,161.9,4,10
1693000717,337.1,41.8,6.8,2.5,17.7,47.7,2,2
1693000718,1308.4,4.3,9.3,3.2,130.8,168.6,4,10
1693000719,654.2,11.6,9.8,2.5,52.2,116.6,3,6
1693000720,934.6,10.6,11.5,2.9,89.0,163.9,4,10
1693000721,243.7,46.5,3.9,1.1,11.2,31.0,1,1
1693000722,447.3,25.8,8.8,4.3,44.2,128.1,3,5
1693000723,741.0,30.8,26.4,34.3,29.3,58.0,2,3
1693000724,410.6,33.3,9.7,2.8,32.1,91.1,2,3
1693000725,227.0,50.8,2.8,2.7,15.5,54.0,2,2
1693000726,250.3,45.1,4.6,1.1,10.9,29.3,1,1
1693000727,250.3,47.9,3.6,1.3,13.1,39.4,1,2
1693000728,1014.7,26.5,8.6,3.2,111.0,132.3,4,10
1693000729,1134.9,7.7,9.7,4.7,98.0,142.4,4,10
1693000730,230.3,23.3,4.0,1.0,6.6,8.4,1,1
1693000731,217.0,26.8,0.4,0.3,2.8,5.8,1,1
1693000732,387.2,23.6,3.5,0.7,25.4,33.6,2,3
1693000733,217.0,30.4,2.0,0.4,1.6,3.5,1,1
1693000734,323.8,9.1,3.5,0.1,5.9,6.8,1,1
1693000735,881.2,60.1,8.7,3.0,93.8,108.7,4,10
1693000736,961.3,65.8,11.8,7.8,80.6,96.0,4,10
1693000737,1001.4,54.4,6.3,1.8,116.3,130.7,4,10
1693000738,560.8,73.0,2.7,4.4,39.8,44.0,2,4
1693000739,447.3,47.9,1.6,1.6,16.7,20.1,2,2
1693000740,567.4,13.1,5.2,1.6,30.6,37.6,2,3
1693000741,467.3,42.2,2.9,0.9,14.0,16.3,1,2
1693000742,801.1,14.0,9.5,3.0,68.2,128.8,4,9
1693000743,881.2,60.1,8.7,3.0,93.8,108.7,4,10
1693000744,383.9,8.9,0.8,0.5,20.5,28.4,2,2
1693000745,201.9,21.1,1.5,0.4,6.3,8.0,1,1
1693000746,894.6,62.2,6.3,1.4,54.8,61.3,3,7
1693000747,467.3,42.2,2.9,0.9,14.0,16.3,1,2
1693000748,881.2,60.1,8.7,3.0,93.8,108.7,4,10
1693000749,1108.2,62.2,9.5,2.3,82.9,93.0,4,10
1693000750,774.4,60.8,7.5,2.2,38.9,47.7,2,4
1693000751,881.2,60.1,8.7,3.0,93.8,108.7,4,10
1693000752,654.2,38.6,3.2,1.1,33.3,39.2,2,3
1693000753,380.5,53.6,6.7,6.5,40.6,46.2,3,4
1693000754,397.2,23.3,9.6,5.7,11.9,16.2,1,1
1693000755,433.9,22.9,9.2,3.9,12.7,18.6,1,2
1693000756,230.3,22.2,3.9,3.1,6.1,7.3,1,1
1693000757,330.5,19.5,2.4,0.4,27.6,28.2,2,3
1693000758,227.0,10.6,1.2,0.1,3.5,3.7,1,1
1693000759,227.0,10.6,1.2,0.1,3.5,3.7,1,1
1693000760,330.5,19.5,2.4,0.4,27.6,28.2,2,3
1693000761,320.4,5.8,3.2,0.7,13.2,15.0,1,2
1693000762,320.4,5.8,3.2,0.7,13.2,15.0,1,2
1693000763,230.3,23.3,4.0,1.0,6.6,8.4,1,1
1693000764,303.8,12.0,7.2,0.4,7.7,9.3,1,1
1693000765,330.5,22.9,3.6,0.4,8.1,10.2,1,1
1693000766,2002.7,45.4,30.2,23.4,242.6,315.0,5,10
1693000767,303.8,20.4,5.3,1.0,8.7,12.1,1,1
1693000768,307.1,9.7,3.0,0.3,6.9,12.3,1,1
1693000769,307.1,9.7,3.0,0.3,6.9,12.3,1,1
1693000770,307.1,9.7,3.0,0.3,6.9,12.3,1,1
1693000771,567.4,51.5,3.0,2.6,24.2,31.0,2,3
1693000772,397.2,29.3,4.2,0.4,17.1,22.7,2,2
1693000773,397.2,29.3,4.2,0.4,17.1,22.7,2,2
1693000774,333.8,14.8,3.0,0.8,8.8,10.6,1,1
1693000775,400.5,24.0,0.3,0.4,19.8,21.8,2,2
1693000776,420.6,34.7,5.5,0.5,12.7,16.4,1,2
1693000777,360.5,24.0,3.8,0.6,13.2,16.9,1,2
1693000778,400.5,24.0,0.3,0.4,19.8,21.8,2,2
1693000779,554.1,43.3,4.2,1.2,42.6,49.2,3,5
1693000780,560.8,22.7,4.9,1.1,42.7,49.2,3,5
1693000781,460.6,6.9,2.7,1.3,21.5,28.8,2,2
1693000782,213.6,15.7,3.6,0.8,1.5,3.2,1,1
1693000783,233.7,38.6,1.0,1.2,23.1,27.4,2,2
1693000784,310.4,39.7,1.9,1.0,20.3,25.2,2,2
1693000785,447.3,31.1,9.1,19.8,43.9,50.9,3,5
1693000786,247.0,27.2,2.1,7.9,51.4,56.1,3,6
1693000787,293.7,29.7,4.8,3.8,34.2,40.6,2,3
1693000788,237.0,54.4,1.8,1.8,23.7,26.7,2,2
1693000789,894.6,27.9,7.2,2.2,127.7,153.9,4,10
1693000790,253.7,52.9,1.5,8.4,41.3,45.3,3,4
1693000791,240.3,40.1,2.4,1.4,10.6,22.9,1,1
1693000792,654.2,7.8,16.3,90.6,40.8,51.7,3,4
1693000793,2189.6,6.3,22.3,11.0,101.9,138.7,4,10
1693000794,210.3,21.6,2.0,0.4,3.0,5.7,1,1
1693000795,347.1,36.1,3.3,3.0,23.8,31.8,2,2
1693000796,480.7,36.5,5.1,5.8,29.8,37.9,2,3
1693000797,293.7,29.7,4.8,3.8,34.2,40.6,2,3
1693000798,293.7,29.7,4.8,3.8,34.2,40.6,2,3
1693000799,300.4,40.8,5.1,9.5,33.5,39.5,2,3
1693000800,383.9,45.4,4.3,2.9,31.8,40.0,2,3
1693000801,283.7,34.0,4.0,5.7,48.3,52.8,3,6
1693000802,347.1,36.1,3.3,3.0,23.8,31.8,2,2
1693000803,480.7,36.5,5.1,5.8,29.8,37.9,2,3
1693000804,841.1,23.3,16.8,3.8,76.2,93.7,4,10
1693000805,400.5,70.8,3.5,3.7,115.6,142.6,4,10
1693000806,300.4,8.9,0.6,0.4,42.1,53.9,3,5
1693000807,196.9,39.7,0.1,0.2,9.3,12.2,1,1
1693000808,721.0,30.4,9.1,3.1,141.2,189.0,4,10
1693000809,854.5,9.4,4.7,2.4,120.5,160.9,4,10
1693000810,460.6,24.0,2.9,1.2,49.3,54.3,3,6
1693000811,447.3,22.2,3.0,0.7,47.2,53.4,3,5
1693000812,166.9,45.8,0.3,0.1,7.1,9.9,1,1
1693000813,300.4,8.9,0.6,0.4,42.1,53.9,3,5
1693000814,193.6,65.1,1.0,1.0,10.6,16.8,1,1
1693000815,237.0,51.5,2.0,3.9,26.6,29.2,2,3
1693000816,207.0,23.3,3.6,1.5,3.8,5.3,1,1
1693000817,350.5,7.0,12.9,10.1,11.3,14.6,1,1
1693000818,175.2,30.8,1.5,0.8,2.9,4.7,1,1
1693000819,203.6,25.8,4.3,2.0,3.3,5.3,1,1
1693000820,175.2,31.1,1.5,1.1,2.5,3.5,1,1
1693000821,200.3,26.1,4.0,2.0,3.8,5.0,1,1
1693000822,223.6,15.7,3.1,0.6,3.1,4.8,1,1
1693000823,195.3,25.8,1.7,1.5,4.7,6.2,1,1
